Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Translation (GO:0006417),10/202,2.022967547237575e-05,0.0007130960604012452,0,0,5.8066998106060606,62.76090166773261,EIF4A2;RPS4X;RPL5;RPL10;RPS3;RACK1;RPL13A;RPL26;LARP4;EEF2
GO_Biological_Process_2023,Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798),4/21,3.829709151767001e-05,0.0012856880723789,0,0,25.594053005817717,260.2950153229618,MYC;RPS20;RPL37;RPL17
GO_Biological_Process_2023,Aerobic Electron Transport Chain (GO:0019646),6/68,4.0481933311268304e-05,0.0012972619538383,0,0,10.619354838709675,107.41110812103764,UQCRB;COX7A2;UQCR10;COX6C;COX7C;COX6B1
GO_Biological_Process_2023,Negative Regulation Of Ubiquitin Protein Ligase Activity (GO:1904667),3/8,4.282542935662284e-05,0.0013126925085399,0,0,64.94754098360656,653.2669490756534,RPL5;RPL11;RPL17
GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),6/70,4.7754411962421e-05,0.0014027858513961,0,0,10.286458333333334,102.3444907235394,UQCRB;COX7A2;UQCR10;COX6C;COX7C;COX6B1
GO_Biological_Process_2023,Positive Regulation Of Translation (GO:0045727),7/108,6.793297724880746e-05,0.0019157099584163,0,0,7.632667736047348,73.25062805569561,RPS4X;RPL5;RPS6KB2;RPL26;EEF2;LARP4;UHMK1
GO_Biological_Process_2023,Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),5/47,7.36667606819664e-05,0.001997502549261,0,0,13.004472507234938,123.75002549045402,RPL5;RPL11;RPS20;RPL37;RPL17
GO_Biological_Process_2023,Cellular Respiration (GO:0045333),6/85,0.00014196821192903383,0.0037069477559247,0,0,8.327004219409282,73.77648617912011,UQCRB;COX7A2;UQCR10;COX6C;COX7C;COX6B1
GO_Biological_Process_2023,Maturation Of SSU-rRNA (GO:0030490),4/38,0.0004175090210276306,0.0105122807080171,0,0,12.786037491919846,99.4907712757826,RPS14;RPS16;RPS19;RPS8
GO_Biological_Process_2023,Negative Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051444),3/17,0.0004888941243508097,0.011489011922244,0,0,23.185011709601877,176.74779766947483,RPL5;RPL11;RPL17
GO_Biological_Process_2023,Regulation Of Ubiquitin Protein Ligase Activity (GO:1904666),3/17,0.0004888941243508097,0.011489011922244,0,0,23.185011709601877,176.74779766947483,RPL5;RPL11;RPL17
GO_Biological_Process_2023,Negative Regulation Of Viral Entry Into Host Cell (GO:0046597),3/18,0.0005826710270622475,0.0132510669057704,0,0,21.63825136612022,161.1592685129799,IFITM1;IFITM2;TRIM5
GO_Biological_Process_2023,Negative Regulation Of Viral Life Cycle (GO:1903901),3/20,0.0008029649765182157,0.0176903221389169,0,0,19.090646094503374,136.0628425503372,IFITM1;IFITM2;TRIM5
GO_Biological_Process_2023,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902255),2/5,0.0008445498807231985,0.0180426565427228,0,0,71.77898550724638,507.95883182647583,MYC;RPL26
GO_Biological_Process_2023,Positive Regulation Of Amide Metabolic Process (GO:0034250),5/85,0.001185264551865,0.0245768090901434,0,0,6.814226519337017,45.91282238525371,RPS4X;RPL5;RPL26;EEF2;LARP4
GO_Biological_Process_2023,Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051),3/25,0.0015656262327877,0.031536185546153,0,0,14.748137108792848,95.2651401589372,RPL5;RPL11;RPL17
GO_Biological_Process_2023,Modification-Dependent Macromolecule Catabolic Process (GO:0043632),2/8,0.0023216311676527,0.0442364857620323,0,0,35.88405797101449,217.65422436383668,RPS27A;UBA52
GO_Biological_Process_2023,Sequestering Of Actin Monomers (GO:0042989),2/8,0.0023216311676527,0.0442364857620323,0,0,35.88405797101449,217.65422436383668,TMSB4X;TMSB10
GO_Biological_Process_2023,Response To Interferon-Beta (GO:0035456),3/29,0.0024203983873961,0.0449047595556388,0,0,12.476670870113493,75.15725856619218,IFITM1;IFITM2;CALM1
GO_Biological_Process_2023,Mitochondrial Respirasome Assembly (GO:0097250),2/10,0.0036857864777964,0.0666276786370895,0,0,26.910326086956523,150.78585916343565,COX7A2;HIGD2A
GO_Biological_Process_2023,Negative Regulation Of Cell Division (GO:0051782),2/11,0.0044773850945065,0.0789139122906784,0,0,23.919082125603865,129.37152428446078,MYC;TXNIP
GO_Biological_Process_2023,"Mitochondrial Electron Transport, Ubiquinol To Cytochrome C (GO:0006122)",2/12,0.0053401288138885,0.0911753661366139,0,0,21.526086956521738,112.63536847635238,UQCRB;UQCR10
GO_Biological_Process_2023,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),3/39,0.005655932862287,0.0911753661366139,0,0,9.006375227686704,46.608444109151534,MYC;RACK1;RPS3
GO_Biological_Process_2023,Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),3/39,0.005655932862287,0.0911753661366139,0,0,9.006375227686704,46.608444109151534,RPL5;RPL11;RPL17
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),5/122,0.0056903774610085,0.0911753661366139,0,0,4.650564291448269,24.038667744236637,RPS4X;RPL5;RPL26;EEF2;LARP4
GO_Biological_Process_2023,Response To Type II Interferon (GO:0034341),4/80,0.0066123449336778,0.1035934039609537,0,0,5.707923655292077,28.64702389091784,IFITM1;IFITM2;RPL13A;CALM1
GO_Biological_Process_2023,Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058),3/42,0.0069617694611854,0.1066966841333858,0,0,8.312316099201345,41.289947338994274,RPL5;RPL11;RPL17
GO_Biological_Process_2023,Regulation Of Cell Division (GO:0051302),4/83,0.0075198388406096,0.1127975826091445,0,0,5.490332452357769,26.848881802424597,MYC;RACK1;TXNIP;CALM1
GO_Biological_Process_2023,Regulation Of Viral Entry Into Host Cell (GO:0046596),3/44,0.0079235252811489,0.1163767775668757,0,0,7.906037584966014,38.24876992875383,IFITM1;IFITM2;TRIM5
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229),2/15,0.0083415537283673,0.1176159075699793,0,0,16.556020066889634,79.24548577041114,RPS3;TPT1
GO_Biological_Process_2023,Alpha-Beta T Cell Activation (GO:0046631),2/15,0.0083415537283673,0.1176159075699793,0,0,16.556020066889634,79.24548577041114,CD3E;CD3D
GO_Biological_Process_2023,Response To Interferon-Alpha (GO:0035455),2/17,0.0106734871971471,0.1475452641958571,0,0,14.347101449275362,65.13573217965242,IFITM1;IFITM2
GO_Biological_Process_2023,Regulation Of Protein Neddylation (GO:2000434),2/18,0.0119348433476956,0.1618089338485656,0,0,13.449728260869565,59.55933945612225,RPL5;RPL11
GO_Biological_Process_2023,Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),3/54,0.013871080646647,0.1843324114521868,0,0,6.352619736419157,27.176184107483305,RPL5;RPL11;RPS3
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),10/480,0.014619246305689,0.1843324114521868,0,0,2.338491295938105,9.881099422293609,RPS4X;RPL5;MYC;RPL11;RPS3;RPL26;LARP4;EEF2;CD3E;RPL17
GO_Biological_Process_2023,protein-DNA Complex Disassembly (GO:0032986),2/20,0.014642007150812,0.1843324114521868,0,0,11.954106280193235,50.49247947405065,MYC;RPL17
GO_Biological_Process_2023,Positive Regulation Of Embryonic Development (GO:0040019),2/20,0.014642007150812,0.1843324114521868,0,0,11.954106280193235,50.49247947405065,CFL1;RACK1
GO_Biological_Process_2023,Positive Regulation Of Translational Initiation (GO:0045948),2/21,0.0160853372979223,0.1989502244743023,0,0,11.324370709382151,46.76792008601111,RPS6KB2;UHMK1
GO_Biological_Process_2023,Cellular Response To Interferon-Beta (GO:0035458),2/22,0.0175868771046071,0.2101482772669159,0,0,10.757608695652172,43.46721815960094,IFITM2;CALM1
GO_Biological_Process_2023,Response To Gamma Radiation (GO:0010332),2/22,0.0175868771046071,0.2101482772669159,0,0,10.757608695652172,43.46721815960094,MYC;RPL26
GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),4/109,0.0189215378409164,0.2212709676993906,0,0,4.125379382522239,16.36725473726668,MYC;ARL6IP5;RACK1;RPS3
GO_Biological_Process_2023,Negative Regulation Of Actin Filament Polymerization (GO:0030837),2/23,0.0191454312477486,0.2212709676993906,0,0,10.244824016563149,40.52535988987426,TMSB4X;TMSB10
GO_Biological_Process_2023,Protein-Containing Complex Disassembly (GO:0032984),3/62,0.0200429098976077,0.2279072819002167,0,0,5.489024729091415,21.46142695847151,HSPA8;MYC;RPL17
GO_Biological_Process_2023,ERK1 And ERK2 Cascade (GO:0070371),2/24,0.020759821390651,0.2323122869906187,0,0,9.778656126482211,37.88970920634781,MYC;ZFP36L2
GO_Biological_Process_2023,Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),3/65,0.0226876187640291,0.2460734035175473,0,0,5.222633527234268,19.77255593143012,RPL30;RPS19;FAU
GO_Biological_Process_2023,Regulation Of Translational Initiation (GO:0006446),3/65,0.0226876187640291,0.2460734035175473,0,0,5.222633527234268,19.77255593143012,EIF4A2;RPS6KB2;UHMK1
GO_Biological_Process_2023,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),5/174,0.0234919807816543,0.2509370674403988,0,0,3.211121645035797,12.045226070068454,RPS4X;RPL5;RPL26;EEF2;LARP4
GO_Biological_Process_2023,Negative Regulation Of Catabolic Process (GO:0009895),3/72,0.0295608137484086,0.3071854331740307,0,0,4.691138037538607,16.51893089799911,RPL5;RPL11;RPL17
GO_Biological_Process_2023,TOR Signaling (GO:0031929),2/29,0.0296292332706866,0.3071854331740307,0,0,7.965780998389694,28.03153390185729,RPS6;RPS6KB2
GO_Biological_Process_2023,Cytoplasmic Translational Initiation (GO:0002183),2/30,0.0315548195504109,0.3224079388846335,0,0,7.680900621118012,26.545414851325493,EIF4A2;EIF4A1
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),12/705,0.0324059180589324,0.3263738890221052,0,0,1.9028710752848683,6.525733118173985,FCMR;RPL10;MYC;RPS6;CFL1;RPS3;ARL6IP5;RACK1;RPS3A;CD3E;TPT1;HIGD2A
GO_Biological_Process_2023,Regulation Of Cell Morphogenesis (GO:0022604),2/31,0.0335284518180768,0.3329233596020308,0,0,7.415667166416791,25.178866289439743,CFL1;LARP4
GO_Biological_Process_2023,Positive Regulation Of Protein Metabolic Process (GO:0051247),5/196,0.0365343690066758,0.3577323631903675,0,0,2.8380723727980097,9.392605753494264,RPS4X;RPL5;RPL26;LARP4;EEF2
GO_Biological_Process_2023,Cellular Response To UV (GO:0034644),3/79,0.0374095251637015,0.3612837704165699,0,0,4.2575496117342535,13.98958391487985,MYC;RPL26;CRIP1
GO_Biological_Process_2023,Negative Regulation Of Mitotic Cell Cycle (GO:0045930),2/34,0.0397272024298705,0.3656975978782145,0,0,6.719429347826087,21.6749917643402,BTG1;ZFP36L2
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Cilium (GO:1903566),1/5,0.045647359735153,0.3656975978782145,0,0,26.77027027027027,82.63472487537138,CROCC
GO_Biological_Process_2023,Negative Regulation Of Trophoblast Cell Migration (GO:1901164),1/5,0.045647359735153,0.3656975978782145,0,0,26.77027027027027,82.63472487537138,ARHGDIB
GO_Biological_Process_2023,Isoleucine Metabolic Process (GO:0006549),1/5,0.045647359735153,0.3656975978782145,0,0,26.77027027027027,82.63472487537138,ACAT1
GO_Biological_Process_2023,Axo-Dendritic Transport (GO:0008088),1/5,0.045647359735153,0.3656975978782145,0,0,26.77027027027027,82.63472487537138,HSPA8
GO_Biological_Process_2023,Protein C-linked Glycosylation Via 2'-alpha-mannosyl-L-tryptophan (GO:0018406),1/5,0.045647359735153,0.3656975978782145,0,0,26.77027027027027,82.63472487537138,DPY19L4
GO_Biological_Process_2023,Protein C-linked Glycosylation Via Tryptophan (GO:0018317),1/5,0.045647359735153,0.3656975978782145,0,0,26.77027027027027,82.63472487537138,DPY19L4
GO_Biological_Process_2023,Protein Geranylgeranylation (GO:0018344),1/5,0.045647359735153,0.3656975978782145,0,0,26.77027027027027,82.63472487537138,RABGGTB
GO_Biological_Process_2023,Protein Targeting To Vacuole Involved In Autophagy (GO:0071211),1/5,0.045647359735153,0.3656975978782145,0,0,26.77027027027027,82.63472487537138,HSPA8
GO_Biological_Process_2023,Cellular Response To Granulocyte Macrophage Colony-Stimulating Factor Stimulus (GO:0097011),1/5,0.045647359735153,0.3656975978782145,0,0,26.77027027027027,82.63472487537138,ZFP36L2
GO_Biological_Process_2023,"Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:1902162)",1/5,0.045647359735153,0.3656975978782145,0,0,26.77027027027027,82.63472487537138,RPL26
GO_Biological_Process_2023,Positive Regulation Of Autophagy Of Mitochondrion In Response To Mitochondrial Depolarization (GO:1904925),1/5,0.045647359735153,0.3656975978782145,0,0,26.77027027027027,82.63472487537138,TOMM7
GO_Biological_Process_2023,Response To Granulocyte Macrophage Colony-Stimulating Factor (GO:0097012),1/5,0.045647359735153,0.3656975978782145,0,0,26.77027027027027,82.63472487537138,ZFP36L2
GO_Biological_Process_2023,Positive Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033634),1/5,0.045647359735153,0.3656975978782145,0,0,26.77027027027027,82.63472487537138,CD3E
GO_Biological_Process_2023,Embryonic Brain Development (GO:1990403),1/5,0.045647359735153,0.3656975978782145,0,0,26.77027027027027,82.63472487537138,RPL10
GO_Biological_Process_2023,Type I Interferon-Mediated Signaling Pathway (GO:0060337),2/37,0.0463214755652321,0.3669285423987491,0,0,6.142546583850931,18.87082197113596,IFITM1;IFITM2
GO_Biological_Process_2023,Cellular Response To Type I Interferon (GO:0071357),2/38,0.0486028729657669,0.3732053525429156,0,0,5.971618357487923,18.05860766333991,IFITM1;IFITM2
GO_Biological_Process_2023,Positive Regulation Of Cation Channel Activity (GO:2001259),2/38,0.0486028729657669,0.3732053525429156,0,0,5.971618357487923,18.05860766333991,TMSB4X;CALM1
GO_Biological_Process_2023,Positive Regulation Of Gastrulation (GO:2000543),1/6,0.0545250373218727,0.3732053525429156,0,0,21.41513513513513,62.29866859365849,RACK1
GO_Biological_Process_2023,Positive Regulation Of Kidney Development (GO:0090184),1/6,0.0545250373218727,0.3732053525429156,0,0,21.41513513513513,62.29866859365849,MYC
GO_Biological_Process_2023,Positive Regulation Of Membrane Depolarization (GO:1904181),1/6,0.0545250373218727,0.3732053525429156,0,0,21.41513513513513,62.29866859365849,RACK1
GO_Biological_Process_2023,Glucan Catabolic Process (GO:0009251),1/6,0.0545250373218727,0.3732053525429156,0,0,21.41513513513513,62.29866859365849,MGAM
GO_Biological_Process_2023,Positive Regulation Of Mitophagy In Response To Mitochondrial Depolarization (GO:0098779),1/6,0.0545250373218727,0.3732053525429156,0,0,21.41513513513513,62.29866859365849,TOMM7
GO_Biological_Process_2023,Negative Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070303),1/6,0.0545250373218727,0.3732053525429156,0,0,21.41513513513513,62.29866859365849,MYC
GO_Biological_Process_2023,Ketone Body Metabolic Process (GO:1902224),1/6,0.0545250373218727,0.3732053525429156,0,0,21.41513513513513,62.29866859365849,ACAT1
GO_Biological_Process_2023,Autophagosome Membrane Docking (GO:0016240),1/6,0.0545250373218727,0.3732053525429156,0,0,21.41513513513513,62.29866859365849,CALM1
GO_Biological_Process_2023,Mitochondrion-Endoplasmic Reticulum Membrane Tethering (GO:1990456),1/6,0.0545250373218727,0.3732053525429156,0,0,21.41513513513513,62.29866859365849,CALM1
GO_Biological_Process_2023,Clathrin Coat Disassembly (GO:0072318),1/6,0.0545250373218727,0.3732053525429156,0,0,21.41513513513513,62.29866859365849,HSPA8
GO_Biological_Process_2023,Definitive Hemopoiesis (GO:0060216),1/6,0.0545250373218727,0.3732053525429156,0,0,21.41513513513513,62.29866859365849,ZFP36L2
GO_Biological_Process_2023,Positive Regulation Of Fibroblast Apoptotic Process (GO:2000271),1/6,0.0545250373218727,0.3732053525429156,0,0,21.41513513513513,62.29866859365849,BTG1
GO_Biological_Process_2023,Negative Regulation Of Amide Metabolic Process (GO:0034249),3/93,0.0559473183390388,0.3790698097390692,0,0,3.5927140255009107,10.359033213389573,RACK1;RPS3;RPL13A
GO_Biological_Process_2023,Substantia Nigra Development (GO:0021762),2/42,0.0581198204693963,0.3790698097390692,0,0,5.373369565217391,15.288571852546664,CALM1;COX6B1
GO_Biological_Process_2023,Translational Elongation (GO:0006414),2/42,0.0581198204693963,0.3790698097390692,0,0,5.373369565217391,15.288571852546664,RACK1;EEF2
GO_Biological_Process_2023,Regulation Of Cyclic-Nucleotide Phosphodiesterase Activity (GO:0051342),1/7,0.0633205738594018,0.3790698097390692,0,0,17.845045045045044,49.24420449270851,RACK1
GO_Biological_Process_2023,Regulation Of Endodeoxyribonuclease Activity (GO:0032071),1/7,0.0633205738594018,0.3790698097390692,0,0,17.845045045045044,49.24420449270851,RPS3
GO_Biological_Process_2023,tRNA Transcription By RNA Polymerase III (GO:0042797),1/7,0.0633205738594018,0.3790698097390692,0,0,17.845045045045044,49.24420449270851,POLR2L
GO_Biological_Process_2023,Positive Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060316),1/7,0.0633205738594018,0.3790698097390692,0,0,17.845045045045044,49.24420449270851,CALM1
GO_Biological_Process_2023,Lactate Metabolic Process (GO:0006089),1/7,0.0633205738594018,0.3790698097390692,0,0,17.845045045045044,49.24420449270851,LDHB
GO_Biological_Process_2023,Regulation Of Protein Localization To Cilium (GO:1903564),1/7,0.0633205738594018,0.3790698097390692,0,0,17.845045045045044,49.24420449270851,CROCC
GO_Biological_Process_2023,Protein Localization To Ciliary Transition Zone (GO:1904491),1/7,0.0633205738594018,0.3790698097390692,0,0,17.845045045045044,49.24420449270851,TMEM107
GO_Biological_Process_2023,Regulation Of Golgi To Plasma Membrane Protein Transport (GO:0042996),1/7,0.0633205738594018,0.3790698097390692,0,0,17.845045045045044,49.24420449270851,RACK1
GO_Biological_Process_2023,Cytoplasmic Sequestering Of NF-kappaB (GO:0007253),1/7,0.0633205738594018,0.3790698097390692,0,0,17.845045045045044,49.24420449270851,TMSB4X
GO_Biological_Process_2023,"Endonucleolytic Cleavage In ITS1 To Separate SSU-rRNA From 5.8S rRNA And LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)",1/7,0.0633205738594018,0.3790698097390692,0,0,17.845045045045044,49.24420449270851,RPS21
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),3/98,0.0634471454598725,0.3790698097390692,0,0,3.402761000862813,9.383277046409276,RACK1;RPS3;RPL13A
GO_Biological_Process_2023,MAPK Cascade (GO:0000165),3/98,0.0634471454598725,0.3790698097390692,0,0,3.402761000862813,9.383277046409276,PPP1CC;MYC;ZFP36L2
GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),7/381,0.0658935136466896,0.3903775388312288,0,0,2.0326830579870343,5.528319150923392,FCMR;RPL10;MYC;CFL1;RPS3A;TPT1;HIGD2A
GO_Biological_Process_2023,Antimicrobial Humoral Response (GO:0019730),3/100,0.0665710008770891,0.3911046301528985,0,0,3.33226297110022,9.028720596698964,RPL30;RPS19;FAU
